#amedee_dpfp9
100
160
 10
  0.197733
  0.197733
  8.200000
  1.000000
  1.000000
 20
 20
0  1   0   0   4   0   1   0   9   1   8.5346456E-03   1.5305048E-03
0  1   0   0   4   0   1   1   1   1  -2.0264869E-02  -3.6507265E-03
0  1   0   0   4   0   1   1   3   1   4.9192102E-02   4.2957430E-03
0  1   0   0   4   0   1   1   5   1   1.6155590E-02   5.0594530E-06
0  1   0   0   4   0   1   1   7   1   9.0423683E-04  -4.3557619E-05
0  1   0   0   4   0   1   2   1   1   1.7997627E-02   1.6297209E-03
0  1   0   0   4   0   1   2   3   1  -6.0314558E-03  -7.4717685E-04
0  1   0   0   4   0   1   2   5   1   1.1496798E-03  -5.2111383E-05
0  1   0   0   4   0   1   3   1   1  -4.5587004E-04   6.7765689E-05
0  1   0   0   4   0   1   3   3   1  -4.4607488E-03  -3.9128972E-04
0  1   0   0   4   0   1   4   1   1  -2.4748245E-03  -1.3274457E-04
0  1   0   0   6   0   0   0   6   0   4.3635147E-01   4.9603782E-02
0  1   0   0   6   0   0   0   8   0   1.7654895E-01   3.4459923E-02
0  1   0   0   6   0   0   0  10   0   1.1605519E-02   5.8252689E-03
0  1   0   0   6   0   0   1   0   0  -3.4448925E-03   3.3998137E-03
0  1   0   0   6   0   0   1   2   0   1.3396772E-03  -1.9592774E-02
0  1   0   0   6   0   0   1   4   0   2.5123177E-02   2.9952651E-02
0  1   0   0   6   0   0   1   6   0   2.4378118E-02   1.1991749E-02
0  1   0   0   6   0   0   1   8   0   1.6664283E-02   2.3805074E-03
0  1   0   0   6   0   0   2   0   0  -1.3117756E-02  -1.2513778E-03
0  1   0   0   6   0   0   2   2   0   4.9867873E-02   1.4784768E-02
0  1   0   0   6   0   0   2   4   0  -3.2990961E-03  -2.1508213E-03
0  1   0   0   6   0   0   2   6   0  -5.7716034E-03  -5.5075749E-04
0  1   0   0   6   0   0   3   0   0   9.5330386E-03   1.6391026E-03
0  1   0   0   6   0   0   3   2   0  -8.3353106E-03  -6.6407520E-04
0  1   0   0   6   0   0   3   4   0  -1.2736174E-03  -9.8019776E-04
0  1   0   0   6   0   0   4   0   0   2.1874416E-04   2.2710392E-04
0  1   0   0   6   0   0   4   2   0  -5.4906886E-03  -9.7380851E-04
0  1   0   0   6   0   0   5   0   0  -1.4467114E-03  -8.4801928E-05
0  1   0   0   6   0   1   0   1   1  -3.0743336E-03  -5.1156759E-04
0  1   0   0   6   0   1   0   3   1   3.6308528E-02   7.5526538E-03
0  1   0   0   6   0   1   0   5   1  -9.1715671E-02  -9.0677863E-03
0  1   0   0   6   0   1   0   7   1  -7.3650385E-02  -9.3845427E-03
0  1   0   0   6   0   1   0   9   1  -1.5137540E-02  -2.3190552E-03
0  1   0   0   6   0   1   1   1   1   2.5642715E-02   5.9309006E-03
0  1   0   0   6   0   1   1   3   1  -7.2541645E-02  -1.0293350E-02
0  1   0   0   6   0   1   1   5   1  -2.1466701E-02  -2.3131227E-03
0  1   0   0   6   0   1   1   7   1  -6.1112975E-03  -5.1583335E-04
0  1   0   0   6   0   1   2   1   1  -2.2291513E-02  -4.0796501E-03
0  1   0   0   6   0   1   2   3   1   9.5122498E-03   1.6034979E-03
0  1   0   0   6   0   1   2   5   1   3.1778709E-03   1.1193428E-04
0  1   0   0   6   0   1   3   1   1   1.1950238E-03   6.7669461E-05
0  1   0   0   6   0   1   3   3   1   3.9770680E-03   7.8014436E-04
0  1   0   0   6   0   1   4   1   1   2.7399442E-03   5.2149433E-04
0  1   0   0   8   0   0   0   8   0   9.7427407E-02   4.0710718E-02
0  1   0   0   8   0   0   0  10   0   1.4313806E-02   1.0079630E-02
0  1   0   0   8   0   0   1   0   0   8.8520410E-04   2.7015946E-03
0  1   0   0   8   0   0   1   2   0  -3.1366809E-02  -1.8174895E-02
0  1   0   0   8   0   0   1   4   0   7.9492786E-02   2.9532661E-02
0  1   0   0   8   0   0   1   6   0   4.8311856E-02   1.4735967E-02
0  1   0   0   8   0   0   1   8   0   1.3041969E-02   2.0365600E-03
0  1   0   0   8   0   0   2   0   0  -1.3313714E-02  -1.5234607E-03
0  1   0   0   8   0   0   2   2   0   5.7811932E-02   1.2925450E-02
0  1   0   0   8   0   0   2   4   0  -1.7948208E-03  -1.2450114E-03
0  1   0   0   8   0   0   2   6   0  -1.6189206E-03  -3.0366650E-04
0  1   0   0   8   0   0   3   0   0   9.1548645E-03   5.1477481E-04
0  1   0   0   8   0   0   3   2   0  -6.9851586E-03  -1.0071419E-03
0  1   0   0   8   0   0   3   4   0  -2.9974155E-03  -1.1111260E-03
0  1   0   0   8   0   0   4   0   0   2.6874067E-04  -1.5627270E-04
0  1   0   0   8   0   0   4   2   0  -6.0313106E-03  -1.2025221E-03
0  1   0   0   8   0   0   5   0   0  -1.3703874E-03  -1.8374353E-04
0  1   0   0   8   0   1   0   1   1   3.0637183E-03  -5.9284884E-04
0  1   0   0   8   0   1   0   3   1   3.2218846E-02   8.5850380E-03
0  1   0   0   8   0   1   0   5   1  -9.0712352E-02  -1.1821905E-02
0  1   0   0   8   0   1   0   7   1  -7.1843147E-02  -1.2155281E-02
0  1   0   0   8   0   1   0   9   1  -1.5443763E-02  -3.2075804E-03
0  1   0   0   8   0   1   1   1   1   2.9878534E-02   6.8598989E-03
0  1   0   0   8   0   1   1   3   1  -7.7342454E-02  -1.1086883E-02
0  1   0   0   8   0   1   1   5   1  -2.3680288E-02  -3.0468490E-03
0  1   0   0   8   0   1   1   7   1  -5.1264933E-03  -5.0602333E-04
0  1   0   0   8   0   1   2   1   1  -2.5137359E-02  -4.1526479E-03
0  1   0   0   8   0   1   2   3   1   1.0002463E-02   1.4388261E-03
0  1   0   0   8   0   1   2   5   1   1.9547150E-03   1.5586949E-04
0  1   0   0   8   0   1   3   1   1   1.0194893E-03   4.7687008E-06
0  1   0   0   8   0   1   3   3   1   5.0397602E-03   8.3273834E-04
0  1   0   0   8   0   1   4   1   1   3.1613027E-03   4.9011113E-04
0  1   0   0  10   0   0   0  10   0   3.9294635E-03   6.3295486E-03
0  1   0   0  10   0   0   1   0   0   7.3182252E-04   5.6750866E-04
0  1   0   0  10   0   0   1   2   0  -1.4646931E-02  -4.3184380E-03
0  1   0   0  10   0   0   1   4   0   2.5763455E-02   7.1290416E-03
0  1   0   0  10   0   0   1   6   0   1.5054058E-02   4.6085595E-03
0  1   0   0  10   0   0   1   8   0   2.8554137E-03   1.3071445E-03
0  1   0   0  10   0   0   2   0   0  -3.9266977E-03  -4.8704835E-04
0  1   0   0  10   0   0   2   2   0   1.6125656E-02   3.3050527E-03
0  1   0   0  10   0   0   2   4   0  -1.6359561E-04   1.6122574E-04
0  1   0   0  10   0   0   2   6   0   9.3205464E-05   2.2573683E-04
0  1   0   0  10   0   0   3   0   0   2.4404315E-03   3.8587283E-04
0  1   0   0  10   0   0   3   2   0  -1.4703626E-03  -1.9807629E-04
0  1   0   0  10   0   0   3   4   0  -8.9653126E-04  -2.6831892E-04
0  1   0   0  10   0   0   4   0   0   1.1217918E-04   2.5206883E-05
0  1   0   0  10   0   0   4   2   0  -1.6389430E-03  -3.4513559E-04
0  1   0   0  10   0   0   5   0   0  -3.4732339E-04  -4.2090753E-05
0  1   0   0  10   0   1   0   1   1  -4.4754113E-04  -2.5398341E-04
0  1   0   0  10   0   1   0   3   1   1.1571610E-02   2.4714440E-03
0  1   0   0  10   0   1   0   5   1  -1.9835595E-02  -3.3422302E-03
0  1   0   0  10   0   1   0   7   1  -1.7077558E-02  -3.8044778E-03
0  1   0   0  10   0   1   0   9   1  -3.9490329E-03  -1.2433489E-03
0  1   0   0  10   0   1   1   1   1   7.8247955E-03   1.8122648E-03
0  1   0   0  10   0   1   1   3   1  -2.1521807E-02  -3.0936483E-03
0  1   0   0  10   0   1   1   5   1  -6.7295164E-03  -1.1555486E-03
0  1   0   0  10   0   1   1   7   1  -1.1355700E-03  -3.3253980E-04
0  1   0   0  10   0   1   2   1   1  -6.5545002E-03  -1.1135936E-03
0  1   0   0  10   0   1   2   3   1   2.5789858E-03   2.7642290E-04
0  1   0   0  10   0   1   2   5   1   2.5063351E-04   5.4655744E-08
0  1   0   0  10   0   1   3   1   1   2.3534157E-04  -6.9374190E-06
0  1   0   0  10   0   1   3   3   1   1.4694327E-03   2.1429540E-04
0  1   0   0  10   0   1   4   1   1   8.5920490E-04   1.2969160E-04
0  1   0   1   0   0   0   1   0   0   9.6336284E-01   5.2341341E-02
0  1   0   1   0   0   0   1   2   0   4.9381055E-02  -7.3829383E-03
0  1   0   1   0   0   0   1   4   0  -3.8677929E-02  -3.0196883E-03
0  1   0   1   0   0   0   1   6   0  -1.4313622E-02   1.6712680E-04
0  1   0   1   0   0   0   1   8   0  -1.6834318E-03   2.4541766E-04
0  1   0   1   0   0   0   2   0   0  -7.1238376E-02   5.9190166E-02
0  1   0   1   0   0   0   2   2   0   7.8651829E-02   2.0755794E-02
0  1   0   1   0   0   0   2   4   0   2.8415503E-02   4.5219648E-03
0  1   0   1   0   0   0   2   6   0   4.1424126E-03   3.6366563E-04
0  1   0   1   0   0   0   3   0   0  -1.0278270E-01  -2.3166780E-02
0  1   0   1   0   0   0   3   2   0  -1.7223691E-02  -1.6264145E-03
0  1   0   1   0   0   0   3   4   0   9.1582072E-04   7.6149634E-05
0  1   0   1   0   0   0   4   0   0   8.4950989E-03  -4.3259447E-03
0  1   0   1   0   0   0   4   2   0  -5.5924653E-03  -1.5667614E-03
0  1   0   1   0   0   0   5   0   0   6.4900912E-03   6.8502243E-04
0  1   0   1   0   0   1   0   1   1   2.7874171E-04   6.7468563E-04
0  1   0   1   0   0   1   0   3   1   8.4123368E-04   3.8178300E-04
0  1   0   1   0   0   1   0   5   1  -7.0396012E-03  -1.9867210E-03
0  1   0   1   0   0   1   0   7   1  -3.8998592E-03  -1.4744871E-03
0  1   0   1   0   0   1   0   9   1  -1.1612623E-03  -3.8160759E-04
0  1   0   1   0   0   1   1   1   1   1.3449510E-03   2.9659317E-03
0  1   0   1   0   0   1   1   3   1  -1.2124156E-02  -7.8581685E-04
0  1   0   1   0   0   1   1   5   1  -8.6528302E-03  -7.2798347E-04
0  1   0   1   0   0   1   1   7   1  -1.3795408E-03  -1.2495055E-04
0  1   0   1   0   0   1   2   1   1  -1.4921265E-03   2.2769938E-05
0  1   0   1   0   0   1   2   3   1   2.5635591E-03   5.0686177E-04
0  1   0   1   0   0   1   2   5   1   5.6575231E-04  -2.3896997E-05
0  1   0   1   0   0   1   3   1   1  -1.7233598E-03  -1.3167717E-04
0  1   0   1   0   0   1   3   3   1   2.3867473E-04   2.1862149E-04
0  1   0   1   0   0   1   4   1   1   6.8238507E-04  -1.6761167E-04
0  1   0   1   2   0   0   1   2   0   7.7262030E-01   5.4107161E-02
0  1   0   1   2   0   0   1   4   0   2.7371602E-01  -2.4678052E-02
0  1   0   1   2   0   0   1   6   0   3.6042860E-02  -1.8114059E-02
0  1   0   1   2   0   0   1   8   0  -8.7461373E-03  -3.6658772E-03
0  1   0   1   2   0   0   2   0   0   5.5043345E-02   2.7989658E-05
0  1   0   1   2   0   0   2   2   0  -2.3646081E-01  -2.2572837E-02
0  1   0   1   2   0   0   2   4   0  -4.2432897E-02   2.5398708E-03
0  1   0   1   2   0   0   2   6   0   6.1563782E-03   8.3278511E-04
0  1   0   1   2   0   0   3   0   0  -3.0373946E-02  -6.3973878E-05
0  1   0   1   2   0   0   3   2   0  -2.4861995E-02  -2.4265879E-05
0  1   0   1   2   0   0   3   4   0  -1.7593807E-02   8.8891751E-04
0  1   0   1   2   0   0   4   0   0  -3.4316439E-03   1.9392403E-04
0  1   0   1   2   0   0   4   2   0   1.6213950E-02   1.7241230E-03
0  1   0   1   2   0   0   5   0   0   3.3450718E-03   1.2623368E-04
0  1   0   1   2   0   1   0   1   1   5.0661171E-03   1.0114343E-04
0  1   0   1   2   0   1   0   3   1  -2.2894564E-02  -5.9919910E-03
0  1   0   1   2   0   1   0   5   1   6.1664558E-02   1.2613500E-02
0  1   0   1   2   0   1   0   7   1   5.0931918E-02   1.1361033E-02
0  1   0   1   2   0   1   0   9   1   1.4058640E-02   2.7959462E-03
0  1   0   1   2   0   1   1   1   1  -1.4870408E-02  -4.0586606E-03
0  1   0   1   2   0   1   1   3   1   9.2272535E-02   1.3550712E-02
0  1   0   1   2   0   1   1   5   1   3.1167527E-02   3.8881822E-03
0  1   0   1   2   0   1   1   7   1   2.2880636E-03   6.1608270E-04
0  1   0   1   2   0   1   2   1   1   3.6769289E-02   4.2725112E-03
0  1   0   1   2   0   1   2   3   1  -9.5973741E-03  -2.2188724E-03
0  1   0   1   2   0   1   2   5   1  -3.8721941E-04  -1.7554009E-04
0  1   0   1   2   0   1   3   1   1   1.4254455E-03  -1.1388952E-04
0  1   0   1   2   0   1   3   3   1  -4.2495271E-03  -9.9987544E-04
0  1   0   1   2   0   1   4   1   1  -7.8779154E-03  -7.3646243E-04
0  1   0   1   4   0   0   1   4   0   4.3617145E-01   9.2230804E-02
0  1   0   1   4   0   0   1   6   0   1.8349478E-01   4.4356013E-02
0  1   0   1   4   0   0   1   8   0   2.2920309E-02   6.6670700E-03
0  1   0   1   4   0   0   2   0   0  -2.5275891E-03  -1.4566067E-02
0  1   0   1   4   0   0   2   2   0   4.5421545E-03   3.2669115E-02
0  1   0   1   4   0   0   2   4   0  -3.3609945E-02  -6.3508099E-03
0  1   0   1   4   0   0   2   6   0   5.0905104E-03   7.2700803E-05
0  1   0   1   4   0   0   3   0   0   1.4594730E-02   8.0393736E-03
0  1   0   1   4   0   0   3   2   0  -2.5220816E-02  -3.7127218E-03
0  1   0   1   4   0   0   3   4   0  -2.0001249E-02  -3.4695070E-03
0  1   0   1   4   0   0   4   0   0  -1.5326301E-03   6.2433267E-04
0  1   0   1   4   0   0   4   2   0  -5.4188262E-03  -3.3902977E-03
0  1   0   1   4   0   0   5   0   0  -1.7137658E-03  -8.1722896E-04
0  1   0   1   4   0   1   0   1   1  -1.5985409E-02   1.1854193E-04
0  1   0   1   4   0   1   0   3   1   8.6765339E-02   1.1798049E-02
0  1   0   1   4   0   1   0   5   1  -1.5262477E-01  -1.9443913E-02
0  1   0   1   4   0   1   0   7   1  -1.3090662E-01  -1.8616836E-02
0  1   0   1   4   0   1   0   9   1  -2.8826317E-02  -4.5909596E-03
0  1   0   1   4   0   1   1   1   1   5.0454480E-02   1.4142350E-02
0  1   0   1   4   0   1   1   3   1  -1.5962708E-01  -2.3966539E-02
0  1   0   1   4   0   1   1   5   1  -4.8647074E-02  -7.7528290E-03
0  1   0   1   4   0   1   1   7   1  -9.2531441E-03  -1.5638200E-03
0  1   0   1   4   0   1   2   1   1  -3.5417185E-02  -1.0371128E-02
0  1   0   1   4   0   1   2   3   1   2.0608161E-02   3.9390929E-03
0  1   0   1   4   0   1   2   5   1   1.6056397E-03   6.2153058E-05
0  1   0   1   4   0   1   3   1   1   4.0534189E-03   4.7055133E-04
0  1   0   1   4   0   1   3   3   1   1.2589105E-02   1.9959030E-03
0  1   0   1   4   0   1   4   1   1   3.3864987E-03   1.4730924E-03
0  1   0   1   6   0   0   1   6   0   8.8685490E-02   3.9887787E-02
0  1   0   1   6   0   0   1   8   0   1.3320722E-02   8.9799869E-03
0  1   0   1   6   0   0   2   0   0  -3.9504959E-03  -6.2634905E-03
0  1   0   1   6   0   0   2   2   0   3.7010902E-02   2.1552308E-02
0  1   0   1   6   0   0   2   4   0  -1.0676860E-02   1.9908014E-03
0  1   0   1   6   0   0   2   6   0   1.7075975E-03  -4.3798918E-04
0  1   0   1   6   0   0   3   0   0   8.5515243E-03   3.7218092E-03
0  1   0   1   6   0   0   3   2   0  -9.9275980E-03  -1.3375813E-03
0  1   0   1   6   0   0   3   4   0  -7.7839498E-03  -1.7403172E-03
0  1   0   1   6   0   0   4   0   0  -6.7299752E-04   2.7736198E-04
0  1   0   1   6   0   0   4   2   0  -5.2107863E-03  -2.0580490E-03
0  1   0   1   6   0   0   5   0   0  -1.1943603E-03  -3.3653611E-04
0  1   0   1   6   0   1   0   1   1  -1.3939681E-02   2.9623953E-04
0  1   0   1   6   0   1   0   3   1   4.9719260E-02   6.4683679E-03
0  1   0   1   6   0   1   0   5   1  -8.5496536E-02  -1.2042299E-02
0  1   0   1   6   0   1   0   7   1  -7.4134835E-02  -1.3037702E-02
0  1   0   1   6   0   1   0   9   1  -1.6815941E-02  -3.8242406E-03
0  1   0   1   6   0   1   1   1   1   2.4245621E-02   8.4833420E-03
0  1   0   1   6   0   1   1   3   1  -9.7798104E-02  -1.6242750E-02
0  1   0   1   6   0   1   1   5   1  -3.0472163E-02  -8.4387727E-03
0  1   0   1   6   0   1   1   7   1  -5.2494466E-03  -1.8667685E-03
0  1   0   1   6   0   1   2   1   1  -2.1823874E-02  -6.7355097E-03
0  1   0   1   6   0   1   2   3   1   1.2207358E-02   1.5164684E-03
0  1   0   1   6   0   1   2   5   1   8.7300499E-04   2.0636281E-04
0  1   0   1   6   0   1   3   1   1   2.0982114E-03   1.5534014E-04
0  1   0   1   6   0   1   3   3   1   7.2231547E-03   1.2034520E-03
0  1   0   1   6   0   1   4   1   1   2.7348893E-03   9.1297842E-04
0  1   0   1   8   0   0   1   8   0   2.7143913E-03   7.1261514E-03
0  1   0   1   8   0   0   2   0   0  -1.6790103E-03  -9.7815034E-04
0  1   0   1   8   0   0   2   2   0   1.1698337E-02   4.4991792E-03
0  1   0   1   8   0   0   2   4   0  -7.4349217E-04   1.9568220E-03
0  1   0   1   8   0   0   2   6   0  -3.5908242E-06   1.4370071E-03
0  1   0   1   8   0   0   3   0   0   1.8629921E-03   6.3542681E-04
0  1   0   1   8   0   0   3   2   0  -1.3091404E-03  -1.1238367E-05
0  1   0   1   8   0   0   3   4   0  -8.5892932E-04   2.5072066E-04
0  1   0   1   8   0   0   4   0   0  -4.0445716E-05   1.8239968E-05
0  1   0   1   8   0   0   4   2   0  -1.2635822E-03  -3.3523115E-04
0  1   0   1   8   0   0   5   0   0  -2.7851915E-04  -1.0495771E-04
0  1   0   1   8   0   1   0   1   1  -1.4880417E-03   2.2211015E-04
0  1   0   1   8   0   1   0   3   1   7.6154020E-03   1.0891910E-03
0  1   0   1   8   0   1   0   5   1  -1.7710906E-02  -2.4803251E-03
0  1   0   1   8   0   1   0   7   1  -1.4557251E-02  -2.8892475E-03
0  1   0   1   8   0   1   0   9   1  -3.2525409E-03  -1.2883443E-03
0  1   0   1   8   0   1   1   1   1   6.3383627E-03   1.9257945E-03
0  1   0   1   8   0   1   1   3   1  -1.7533071E-02  -3.4910810E-03
0  1   0   1   8   0   1   1   5   1  -5.5708968E-03  -2.6486472E-03
0  1   0   1   8   0   1   1   7   1  -1.0408671E-03  -1.2090126E-03
0  1   0   1   8   0   1   2   1   1  -5.1324966E-03  -1.5102836E-03
0  1   0   1   8   0   1   2   3   1   2.2174091E-03   1.9810481E-06
0  1   0   1   8   0   1   2   5   1   2.6227425E-04  -2.3238237E-04
0  1   0   1   8   0   1   3   1   1   2.2400347E-04  -4.2793558E-06
0  1   0   1   8   0   1   3   3   1   1.2162856E-03   1.6376270E-04
0  1   0   1   8   0   1   4   1   1   6.6285075E-04   1.8027866E-04
0  1   0   2   0   0   0   2   0   0   8.3500181E-01   1.6234441E-01
0  1   0   2   0   0   0   2   2   0   1.6265791E-01   3.6396985E-02
0  1   0   2   0   0   0   2   4   0   4.4106199E-02   1.0096960E-02
0  1   0   2   0   0   0   2   6   0   6.1609074E-03   1.0061882E-03
0  1   0   2   0   0   0   3   0   0  -2.4495226E-01  -5.3791114E-02
0  1   0   2   0   0   0   3   2   0  -1.6471678E-02  -2.9641137E-03
0  1   0   2   0   0   0   3   4   0  -1.2798054E-03   3.7621554E-04
0  1   0   2   0   0   0   4   0   0  -6.3068422E-02  -1.1739553E-02
0  1   0   2   0   0   0   4   2   0  -1.4197043E-02  -2.7160921E-03
0  1   0   2   0   0   0   5   0   0   7.3287972E-03   1.5385331E-03
0  1   0   2   0   0   1   0   1   1   3.0575375E-03   1.9481259E-03
0  1   0   2   0   0   1   0   3   1  -9.1772696E-03  -1.7278942E-03
0  1   0   2   0   0   1   0   5   1   1.0785450E-02   6.9621126E-04
0  1   0   2   0   0   1   0   7   1   1.0091746E-02   1.3710305E-03
0  1   0   2   0   0   1   0   9   1   2.3355631E-03   3.1646207E-04
